-0.041615	-2.930345	0.078015
-0.630400	-3.039374	-0.110631
-1.281958	-2.783011	-0.223549
-1.764609	-2.392078	-0.024796
-2.203721	-2.155646	0.076439
-2.573056	-1.993791	0.103693
-3.023108	-1.430051	0.087227
-3.443827	-0.255935	-0.115995
-3.259738	0.412744	-0.156848
-3.079331	0.725792	0.105331
-2.997413	0.850973	0.254333
-2.808698	1.483545	0.148507
-2.542430	2.173313	-0.034354
-2.179830	2.674665	-0.084036
-1.553394	2.698005	0.039970
-1.088585	2.895499	0.197475
-0.551746	3.033165	0.128765
0.055683	3.300790	-0.089679
0.528974	3.018244	-0.159842
0.911472	2.650546	-0.012733
1.462528	2.660398	0.124239
2.090667	2.635130	0.078580
2.685910	2.058563	0.026639
2.977830	1.325892	-0.089024
3.080926	0.740587	-0.209569
3.263287	-0.014619	-0.119030
3.299680	-0.559145	-0.023106
3.071033	-1.106750	0.056508
2.819851	-1.643402	0.127334
2.533029	-1.806110	-0.069495
2.319715	-2.035412	-0.197626
1.914129	-2.763037	-0.035370
1.232012	-3.036064	0.037294
0.651641	-3.017252	0.029353
0.184535	-2.935952	0.079135
-0.219011	-2.898188	-0.044773
-0.736475	-2.938012	-0.137421
-1.338471	-2.809403	-0.041130
-1.860656	-2.341109	-0.011525
-2.304624	-1.945045	0.075053
-2.651609	-1.745492	0.102335
-2.978101	-1.431188	-0.014842
-3.447160	-0.382777	-0.050523
-3.391772	0.511954	-0.056708
-3.134175	0.899852	0.023578
-2.942724	1.028536	0.217388
-2.721217	1.517859	0.061932
-2.402481	2.116138	-0.104806
-2.083344	2.842149	0.019616
-1.445283	2.897063	0.026419
-1.002967	2.671486	0.126630
-0.549167	2.855541	0.124097
0.112428	3.322294	-0.151819
0.679465	3.199969	-0.098413
1.099617	2.765773	0.105033
1.660464	2.528851	0.081345
2.135545	2.380486	0.043740
2.628233	2.067452	-0.036286
3.016187	1.229831	-0.100321
3.125293	0.541674	-0.004772
3.333876	-0.251463	-0.026263
3.260421	-0.546782	-0.097694
3.086777	-0.975892	-0.023784
2.855612	-1.668828	0.106213
2.452862	-2.117406	0.024937
2.139493	-2.137922	-0.177039
1.771398	-2.737769	-0.137521
1.132799	-3.060196	-0.034031
0.554412	-3.005977	0.009823
0.150246	-2.980781	0.095974
-0.266169	-2.823378	0.007707
-0.762358	-2.822789	-0.172338
-1.458718	-2.885076	-0.125717
-1.985274	-2.492101	-0.036855
-2.413196	-1.925381	0.071816
-2.758010	-1.474767	0.207097
-3.007824	-1.137938	0.073433
-3.279750	-0.423680	-0.100730
-3.349699	0.541718	-0.041151
-3.133607	0.991884	0.067607
-3.009940	1.300334	0.202972
-2.698985	1.525782	0.162934
-2.326476	2.054054	-0.106563
-1.974972	2.893064	-0.111627
-1.332302	3.100626	0.020127
-0.878692	2.801129	0.098876
-0.474817	2.807970	0.132877
0.124296	3.219795	-0.049672
0.738536	3.113490	-0.163808
1.143952	2.862630	-0.031011
1.744575	2.498044	0.048761
2.285746	2.294416	0.148525
2.741545	1.990089	0.109576
3.086569	1.286726	-0.151658
3.126496	0.443765	-0.177407
3.260505	-0.515050	0.006032
3.141077	-0.860976	0.085063
3.010484	-0.913605	0.076166
2.855393	-1.482060	0.060251
2.561083	-2.234722	-0.099257
2.076120	-2.399573	-0.226793
1.600856	-2.840521	-0.035171
0.938559	-2.965316	0.123836
0.567373	-2.912995	0.035012
0.088399	-2.994432	-0.044841
-0.448768	-2.976452	-0.151878
-0.853203	-2.658484	-0.184819
-1.459641	-2.654208	0.085116
-2.067506	-2.454442	0.169761
-2.432788	-2.160883	0.022453
-2.994081	-1.454105	-0.021169
-3.164624	-0.775432	-0.085507
-3.216544	-0.089378	-0.040623
-3.240317	0.485167	0.204841
-3.053521	0.873600	0.143179
-2.938233	1.435870	0.025185
-2.737147	1.728456	0.024682
-2.343544	2.064084	-0.033377
-1.910372	2.833044	0.075225
-1.248662	3.055777	0.160068
-0.681512	2.854965	0.041737
-0.274804	2.986456	-0.059837
0.205096	3.115318	-0.087423
0.743171	2.941254	-0.042500
1.243375	2.798611	0.087871
1.808124	2.575002	0.071722
2.395465	2.146320	-0.016060
2.828737	1.789076	-0.058912
3.097468	1.166567	-0.108103
3.265944	0.402842	-0.069963
3.315837	-0.415457	-0.025390
3.086868	-1.056739	-0.017687
2.869255	-1.203241	0.033036
2.703434	-1.423645	0.068354
2.513821	-2.149536	0.016617
2.111130	-2.672318	-0.106041
1.526731	-2.828417	-0.147094
0.906579	-2.953454	-0.057804
0.468261	-2.929310	0.072873
0.011600	-3.003436	0.136176
-0.571471	-3.048140	-0.082416
-1.108995	-2.707783	-0.253463
-1.561220	-2.492976	-0.082894
-2.065394	-2.317389	0.069872
-2.369724	-2.110390	0.140431
-2.905169	-1.530349	0.173600
-3.396019	-0.556787	-0.096110
-3.375539	0.082985	-0.216513
-3.226702	0.542325	0.075642
-2.972406	0.838812	0.261215
-2.790968	1.520520	0.169644
-2.653823	2.034928	0.015143
-2.261886	2.287593	-0.085899
-1.742244	2.563144	-0.005029
-1.300767	3.000821	0.146180
-0.746129	3.045577	0.136060
-0.175476	3.152302	0.025405
0.376987	3.110210	-0.054255
0.898069	2.866400	-0.110735
1.401953	2.739224	-0.043760
1.916090	2.579666	0.093832
2.406390	2.039134	0.084760
2.792003	1.537351	-0.039261
3.075024	1.031634	-0.160801
3.291389	0.312517	-0.143194
3.381436	-0.329354	-0.003613
3.178264	-1.126025	0.075611
2.904605	-1.487671	0.038121
2.656751	-1.597615	-0.041794
2.366414	-2.026662	-0.091327
1.980226	-2.747477	-0.024740
1.411999	-2.916043	0.040515
0.834805	-2.892646	0.039705
0.391146	-2.848763	0.017324
-0.016532	-2.938470	-0.040587
-0.599041	-3.103215	-0.111732
-1.264781	-2.817636	-0.145475
-1.747776	-2.398071	-0.020240
-2.234665	-2.161519	0.102490
-2.528832	-1.971606	0.057267
-2.790007	-1.534038	-0.015835
-3.303492	-0.476585	-0.080279
-3.372966	0.259371	-0.136238
-3.224180	0.673275	0.053573
-3.071593	0.869355	0.239588
-2.786514	1.361861	0.083688
-2.534244	2.082003	-0.033116
-2.205694	2.668999	0.003524
-1.544854	2.706422	0.053823
-1.053107	2.812945	0.160681
-0.652522	2.952262	0.121489
-0.165067	3.193565	-0.104005
0.353302	3.115724	-0.109120
0.888412	2.808940	0.029779
1.548365	2.682913	0.086748
2.073128	2.643224	0.049035
2.594174	2.178253	-0.038293
2.874373	1.401279	-0.044723
3.047311	0.772557	-0.043828
3.203235	0.030682	-0.050147
3.186611	-0.423947	-0.077927
3.143210	-0.967271	-0.061977
2.951579	-1.555607	0.061588
2.621459	-1.873738	0.031574
2.352160	-2.017869	-0.112970
1.939147	-2.662027	-0.081928
1.270084	-3.104710	-0.029920
0.661843	-3.021662	-0.000539
0.248751	-2.898365	0.071428
-0.081530	-2.840398	0.019630
-0.567858	-2.958211	-0.110284
-1.268107	-2.885077	-0.108078
-1.825585	-2.478133	-0.033961
-2.270255	-2.051388	0.067457
-2.678922	-1.737952	0.188434
-2.970981	-1.437768	0.076731
-3.352080	-0.466058	-0.111890
-3.366365	0.479232	-0.131239
-3.109276	0.895723	0.022494
-2.979318	0.975597	0.194739
-2.824851	1.361206	0.147670
-2.524375	2.004527	-0.056761
-2.175690	2.816588	-0.091603
-1.508673	2.962817	0.018163
-1.010873	2.735924	0.219277
-0.556914	2.855827	0.207696
0.077727	3.266695	-0.084283
0.591240	3.159452	-0.183336
0.958939	2.754006	0.000221
1.515822	2.531289	0.072173
2.081900	2.494633	0.128295
2.684096	2.179316	0.060968
3.050601	1.353427	-0.192098
3.084470	0.627874	-0.195452
3.300646	-0.215881	0.002739
3.234633	-0.623669	0.060249
3.007288	-0.932499	-0.005716
2.831929	-1.493591	0.037572
2.578752	-2.050447	-0.056723
2.269643	-2.107225	-0.242674
1.905722	-2.637839	-0.036343
1.223773	-2.990203	0.101100
0.609680	-3.042156	-0.008856
0.123082	-3.058146	0.056082
-0.319898	-2.913166	-0.024192
-0.699800	-2.778069	-0.189207
-1.288975	-2.750447	-0.012728
-1.886699	-2.527802	0.030700
-2.323369	-2.107049	-0.013088
-2.751306	-1.589938	0.095108
-3.062249	-1.187943	-0.000337
-3.285647	-0.549517	-0.036308
-3.389364	0.425382	0.065157
-3.111484	0.940738	-0.008103
-2.920487	1.278151	0.092798
-2.733310	1.559921	0.134116
-2.373670	1.926859	-0.048457
-2.075440	2.726503	0.010077
-1.471423	3.063124	0.031462
-0.940482	2.876135	0.030833
-0.494708	2.846551	0.123760
0.050585	3.194742	-0.008237
0.727294	3.179741	-0.116006
1.193930	2.899616	0.073400
1.651233	2.555245	0.050345
2.133276	2.259670	0.013360
2.605678	2.004931	0.070658
3.068632	1.399060	-0.117842
3.210576	0.581791	-0.158659
3.261576	-0.295966	-0.040355
3.216676	-0.890743	0.003626
3.037131	-1.026595	0.061118
2.854398	-1.411184	0.045504
2.573663	-2.123355	-0.077731
2.108780	-2.395206	-0.184111
1.673526	-2.717499	-0.108473
1.118211	-2.921588	0.087979
0.655328	-2.898080	0.100610
0.161040	-2.979816	0.019446
-0.431797	-3.080871	-0.110464
-0.931452	-2.739860	-0.194602
-1.380450	-2.664108	0.017963
-1.922126	-2.408265	0.154321
-2.330979	-2.136585	0.064887
-2.867199	-1.472201	0.013220
-3.155493	-0.876985	-0.145348
-3.268590	-0.293672	-0.128050
-3.365871	0.361792	0.198314
-3.135901	0.780632	0.194348
-2.910530	1.428580	0.060939
-2.669335	1.819099	0.002156
-2.304197	2.083065	-0.120213
-1.932807	2.593207	-0.017070
-1.433301	3.093146	0.191944
-0.835349	2.842692	0.137736
-0.398456	2.925535	0.005460
0.144913	3.069585	-0.138562
0.731631	3.078042	-0.164573
1.272729	2.876784	0.090566
1.816560	2.644627	0.203884
2.281742	2.144705	0.099068
2.683403	1.794477	-0.046826
3.022813	1.227739	-0.211389
3.192781	0.469775	-0.120814
3.311910	-0.210166	0.090276
3.211786	-0.974295	0.074079
2.991674	-1.178325	-0.013750
2.816628	-1.427167	-0.063844
2.502762	-2.055200	-0.112937
2.066406	-2.656702	-0.089091
1.537119	-2.806128	-0.029745
0.950646	-2.945581	0.028415
0.511446	-2.872700	-0.015327
0.155580	-2.947958	-0.043803
-0.403262	-3.077590	-0.057318
-1.025477	-2.813478	-0.128128
-1.520035	-2.568617	-0.046413
-2.099583	-2.370563	0.098428
-2.437115	-2.134561	0.089263
-2.828891	-1.547051	0.065891
-3.206054	-0.663959	-0.028970
-3.270700	0.040820	-0.136325
-3.266281	0.535928	0.082271
-3.099297	0.741740	0.246124
-2.894990	1.306647	0.147659
-2.721878	1.958044	0.015184
-2.348911	2.358929	-0.093054
-1.732648	2.647023	-0.048019
-1.230368	2.992219	0.140028
-0.711024	2.946344	0.130032
-0.256286	3.089978	-0.009286
0.209690	3.098027	-0.081056
0.686678	2.833506	-0.115413
1.282893	2.769851	0.002025
1.907847	2.693499	0.117114
2.472861	2.206569	0.050011
2.796150	1.617619	-0.044532
3.024869	1.061403	-0.137184
3.201574	0.264857	-0.148832
3.273087	-0.285258	-0.016334
3.166962	-0.957083	0.099123
2.934193	-1.433866	0.111531
2.753519	-1.579810	-0.013025
2.515464	-1.834592	-0.149481
2.092409	-2.615128	-0.110513
1.460944	-3.051764	0.028414
0.855662	-3.025653	0.085410
0.364145	-2.846398	0.033333
0.051888	-2.838364	-0.024899
-0.450663	-2.991142	-0.161118
-1.126148	-2.882425	-0.186678
-1.611915	-2.468549	-0.010249
-2.155739	-2.146769	0.133868
-2.573474	-1.992077	0.131191
-2.847311	-1.637917	0.056611
-3.305432	-0.704113	-0.074043
-3.395199	0.252924	-0.130127
-3.164642	0.715850	0.037975
-3.040354	0.876154	0.231497
-2.823672	1.242798	0.154911
-2.536773	1.986275	-0.064056
-2.323385	2.575186	-0.098753
-1.755072	2.684334	0.025548
-1.184572	2.770344	0.168949
-0.645813	2.973376	0.136788
-0.077166	3.242197	-0.081817
0.412336	3.205292	-0.152137
0.803945	2.784959	0.002014
1.330042	2.610518	0.109908
1.906613	2.593231	0.114906
2.512315	2.227049	0.069434
2.889032	1.491008	-0.090258
3.061677	0.944309	-0.174801
3.298640	0.178044	-0.034588
3.313994	-0.377320	0.066843
3.105392	-0.928561	0.007941
2.853523	-1.503702	0.014978
2.613468	-1.878749	-0.042887
2.351105	-1.924992	-0.193137
2.005886	-2.564023	-0.088536
1.423592	-3.120424	0.057147
0.825835	-3.030076	-0.023147
0.348468	-2.906611	-0.015489
-0.126128	-2.841494	0.013603
-0.598010	-2.987225	-0.116190
-1.229884	-2.913510	-0.063497
-1.767795	-2.512982	0.038512
-2.125517	-2.099511	0.001764
-2.557411	-1.785111	0.073685
-2.892563	-1.504940	0.050624
-3.275230	-0.671583	-0.051127
-3.446928	0.354651	0.014656
-3.228891	0.878407	0.050341
-3.042323	0.993551	0.150073
-2.818824	1.315937	0.118289
-2.443919	1.918255	-0.107141
-2.164615	2.711087	-0.054629
-1.599478	2.957213	0.097572
-1.106639	2.737417	0.138794
-0.691428	2.787442	0.143214
-0.121869	3.255557	-0.082715
0.510849	3.260294	-0.181799
0.995368	2.775997	0.088075
1.497305	2.531886	0.129487
2.043422	2.467279	0.018963
2.551507	2.271252	0.011388
2.974881	1.527342	-0.103970
3.030596	0.798310	-0.101890
3.261404	-0.167595	0.015277
3.270725	-0.562380	0.000581
3.096875	-0.809572	-0.049800
2.933280	-1.394077	0.015956
2.637412	-2.092620	0.001246
2.232249	-2.141570	-0.193061
1.896184	-2.601648	-0.138830
1.275421	-2.933782	0.065424
0.700959	-2.951939	0.042529
0.259976	-2.983704	0.027287
-0.206074	-2.958954	0.005154
-0.622139	-2.808972	-0.182035
-1.246753	-2.850580	-0.063265
-1.858876	-2.584023	0.081913
-2.275771	-2.176115	0.065884
-2.724991	-1.566820	0.078957
-3.022906	-1.130363	-0.044947
-3.199650	-0.597861	-0.108809
-3.332196	0.217353	0.051671
-3.170671	0.764809	0.050637
-3.019154	1.252422	0.092798
-2.796118	1.548676	0.105334
-2.441999	1.880915	-0.127033
-2.115294	2.625600	-0.023754
-1.530811	3.166800	0.171003
-0.951241	2.831055	0.110018
-0.552693	2.795388	0.100622
-0.046903	3.095708	-0.016520
0.550429	3.152536	-0.217667
1.068042	2.928834	0.009750
1.622744	2.667696	0.196642
2.139243	2.300024	0.084774
2.611525	2.016539	-0.032051
3.006590	1.452345	-0.182518
3.136220	0.717828	-0.214846
3.310698	-0.190589	-0.009071
3.224153	-0.878277	0.106240
2.997016	-0.937545	-0.003819
2.855750	-1.247082	-0.046917
2.635982	-2.074291	-0.024391
2.217293	-2.444912	-0.074273
1.786646	-2.696362	-0.015222
1.140965	-2.914844	0.049843
0.664073	-2.912426	-0.051893
0.223828	-2.958950	-0.043660
-0.349934	-3.074392	-0.014004
-0.830894	-2.726525	-0.092876
-1.268349	-2.630086	0.038503
-1.893594	-2.507635	0.059320
-2.343681	-2.233968	-0.071388
-2.791543	-1.658440	0.037974
-3.169453	-0.961710	0.037215
-3.268717	-0.306855	-0.042681
-3.277892	0.383797	0.130867
-3.056458	0.683455	0.056294
-2.920780	1.305407	-0.045571
-2.747152	1.712359	0.084862
-2.461784	2.020369	0.025600
-2.012693	2.510810	0.061066
-1.470926	3.082246	0.182170
-0.851891	2.915828	-0.008560
-0.421444	3.025148	-0.065953
0.102053	3.090372	0.014518
0.581193	3.007610	-0.057729
1.125300	2.772836	0.036969
1.685634	2.696425	0.100990
2.207652	2.272300	-0.044942
2.651458	1.877612	-0.015261
3.032170	1.393029	-0.036543
3.222283	0.610805	-0.129355
3.340822	-0.127835	-0.018834
3.213011	-1.026324	0.039108
2.925103	-1.201373	0.016739
2.792052	-1.379906	0.002013
2.573558	-1.848233	-0.091570
2.210335	-2.509753	-0.068152
1.698501	-2.836740	0.055537
1.027474	-2.982565	0.025643
0.532520	-2.867035	-0.018043
0.189786	-2.942407	-0.046465
-0.390072	-3.114058	-0.139079
-1.032882	-2.856202	-0.085928
-1.418857	-2.554608	0.030921
-1.925879	-2.342864	0.087867
-2.375320	-2.142340	0.006958
-2.775109	-1.750251	-0.043550
-3.214343	-0.849125	-0.049875
-3.339818	-0.119688	-0.063269
-3.306907	0.560236	0.110692
-3.125557	0.772547	0.223608
-2.852952	1.204126	0.017658
-2.646795	1.878528	-0.083434
-2.390543	2.364821	0.033365
-1.888659	2.561994	0.075871
-1.376482	2.901906	0.189484
-0.854216	2.892762	0.128129
-0.355950	3.044452	-0.126280
0.206900	3.228033	-0.152537
0.738161	2.905033	0.030404
1.258797	2.749144	0.116144
1.816461	2.708131	0.121017
2.383303	2.283772	-0.003729
2.674497	1.707248	-0.169154
2.959867	1.191148	-0.108206
3.239530	0.378038	0.037870
3.310284	-0.251175	0.044309
3.176306	-0.797954	-0.057316
2.943350	-1.305859	-0.099344
2.721830	-1.684863	-0.039792
2.491186	-1.867696	0.011373
2.122833	-2.535811	0.003950
1.544977	-2.953080	-0.017716
0.978679	-2.914973	-0.125296
0.505032	-2.905567	-0.094007
0.074745	-2.931274	0.037394
-0.394377	-2.998376	0.029451
-1.023547	-2.889514	-0.014312
-1.613024	-2.559315	-0.042808
-2.068722	-2.228735	-0.070735
-2.433980	-2.030493	0.031419
-2.771601	-1.626672	0.124334
-3.238014	-0.714047	0.064282
-3.390125	0.103491	-0.037743
-3.234218	0.597345	-0.051379
-3.101762	0.794944	0.071974
-2.944846	1.254015	0.171274
-2.608083	1.885510	0.045522
-2.345828	2.574224	-0.034540
-1.770290	2.725300	0.002129
-1.199485	2.698733	0.045260
-0.748531	2.917168	0.051551
-0.265933	3.187112	-0.035828
0.274784	3.165279	-0.027916
0.757248	2.836549	0.058990
1.331720	2.709970	0.065006
1.901479	2.690695	0.042119
2.534393	2.308593	0.019690
2.870006	1.529012	-0.052660
2.948150	0.974568	-0.109172
3.228047	0.228653	-0.035032
3.292253	-0.313754	0.023233
3.172190	-0.810388	-0.077970
2.966425	-1.373922	-0.004455
2.683449	-1.905232	0.053200
2.406132	-1.860142	-0.106168
2.100475	-2.423636	-0.075262
1.421409	-3.052694	0.019786
0.789809	-3.145306	-0.138913
0.374158	-2.928734	-0.028201
-0.046735	-2.786341	0.080298
-0.465987	-2.891266	-0.079612
-1.066615	-3.001077	-0.042042
-1.689118	-2.598798	-0.069983
-2.109408	-2.120746	-0.111758
-2.575511	-1.812907	0.106346
-2.903524	-1.581073	0.147393
-3.204645	-0.830012	0.007728
-3.364200	0.178436	-0.006817
-3.161372	0.768580	-0.021072
-3.050704	1.095466	0.044110
-2.867700	1.262147	0.179944
-2.559590	1.690919	0.054020
-2.244087	2.586086	-0.047799
-1.704469	3.044258	0.032309
-1.182421	2.766842	0.060445
-0.731809	2.795324	0.102410
-0.086893	3.151523	0.021210
0.477353	3.305023	-0.195083
0.881216	2.896665	-0.025682
1.324441	2.559338	0.183505
1.894347	2.452272	0.071900
2.493517	2.354333	-0.001494
2.992600	1.615746	-0.051834
